FDA_APPROVED,CT_TOX,standardised_smiles,Identifier
0.0,1.0,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,[929]
1.0,0.0,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,[994]
1.0,0.0,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,[995]
1.0,0.0,Cc1ccc(C(O)=NC2C(O)=NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c2c1Oc1c(C)c(O)c(N)c(C(=O)N=C3C(=O)NC(C(C)C)C(=O)N4CCCC4C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC3C)c1N2,[991]
1.0,0.0,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,[989]
1.0,0.0,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,[990]
1.0,0.0,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,[998]
0.0,1.0,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,"[931, 932, 1003]"
1.0,0.0,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,[1004]
1.0,0.0,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,[988]
1.0,0.0,Cc1ccc(S(=O)(=O)NC(O)=NN2CCCCCC2)cc1,[999]
0.0,1.0,Cc1cccc(C)c1N(CC(=O)Nc1ccc(-c2ncon2)cc1)C(=O)C1CCS(=O)(=O)CC1,[908]
1.0,0.0,Cc1cccc(C)c1N=C(O)C(C)N,[1008]
1.0,0.0,Cc1cccc(C)c1N=C(O)C1CCCCN1C,[1009]
1.0,0.0,Cc1cccc(C)c1N=C(O)CN(CC(=O)O)CC(=O)O,[1011]
1.0,0.0,Cc1cccc(C)c1OCC(C)N,[1013]
1.0,0.0,Cc1cccc(C)c1OCC(O)=N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)N=C(O)C(C(C)C)N1CCCN=C1O,[1014]
1.0,0.0,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,[1005]
1.0,0.0,Cc1cccc(N=c2cc[nH]cc2S(=O)(=O)NC(O)=NC(C)C)c1,[1006]
1.0,0.0,Cc1cccc(Nc2ccccc2C(=O)O)c1C,[1007]
1.0,0.0,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,[1016]
1.0,0.0,Cc1ccccc1C(OCCN(C)C)c1ccccc1,[1015]
1.0,0.0,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,[1017]
1.0,0.0,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1,[1018]
1.0,0.0,Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12,[1021]
1.0,0.0,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,[1023]
1.0,0.0,Cc1ccnc2c1N=C(O)c1cccnc1N2C1CC1,[1024]
1.0,0.0,Cc1ccsc1C(=CCCN1CCCC(C(=O)O)C1)c1sccc1C,[1025]
0.0,1.0,Cc1cn(-c2cc(N=C(O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,"[930, 1002]"
1.0,0.0,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)nc1O,[1026]
1.0,0.0,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)nc1O,[1028]
1.0,0.0,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)nc1O,[1027]
1.0,0.0,Cc1cn[nH]c1,[961]
1.0,0.0,Cc1cnc(C(O)=NCCc2ccc(S(=O)(=O)NC(O)=NC3CCCCC3)cc2)cn1,[1031]
1.0,0.0,Cc1cnc(N=C(O)C2C(=O)c3ccccc3S(=O)(=O)N2C)s1,[1032]
1.0,0.0,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,[950]
0.0,0.0,Cc1nc(Nc2ncc(C(O)=Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,"[909, 1010]"
1.0,0.0,Cc1nc(O)c(C#N)cc1-c1ccncc1,[928]
1.0,0.0,Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2,[891]
0.0,0.0,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,"[919, 920]"
1.0,0.0,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,[918]
1.0,0.0,Cc1nc[nH]c1CN1CCc2c(c3ccccc3n2C)C1=O,[944]
1.0,0.0,Cc1ncc(CO)c(CO)c1O,[901]
1.0,0.0,Cc1ncc(C[n+]2csc(CCO)c2C)c(=N)[nH]1,[951]
1.0,0.0,Cc1ncc([N+](=O)[O-])n1CCO,[1035]
1.0,0.0,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,[890]
1.0,0.0,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,[1036]
1.0,0.0,Cc1nnc(C(=O)NC(C)(C)c2nc(C(O)=NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,[1037]
1.0,0.0,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,[1038]
1.0,0.0,Cc1nnc(SC=C2CSC3C(N=C(O)Cn4cnnn4)C(=O)N3C2C(=O)O)s1,[1039]
1.0,0.0,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,[1040]
1.0,0.0,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,[1041]
1.0,0.0,Cc1onc(-c2c(Cl)cccc2Cl)c1C(O)=NC1C(=O)N2C(C(=O)O)C(C)(C)S[C@H]12,[910]
1.0,0.0,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,[912]
1.0,0.0,Cc1onc(-c2ccccc2)c1C(O)=NC1C(=O)N2C(C(=O)O)C(C)(C)S[C@H]12,[911]
1.0,0.0,Cc1onc(-c2ccccc2Cl)c1C(O)=NC1C(=O)N2C(C(=O)O)C(C)(C)S[C@H]12,[913]
1.0,0.0,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,[941]
1.0,0.0,ClCC1CO1,[125]
1.0,0.0,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,[0]
1.0,0.0,Clc1cc(Cl)c(OCC#CI)cc1Cl,[106]
1.0,0.0,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,[156]
1.0,0.0,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,[230]
1.0,0.0,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,[235]
1.0,0.0,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,[143]
1.0,0.0,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,[159]
1.0,0.0,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,[196]
1.0,0.0,Clc1ccc(CON=C(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,[158]
1.0,0.0,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,[197]
0.0,1.0,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,[315]
1.0,0.0,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,[307]
1.0,0.0,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,[282]
1.0,0.0,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,[231]
1.0,0.0,Clc1ccc2nsnc2c1NC1=NCCN1,[147]
1.0,0.0,Clc1cccc(Cl)c1NC1=NCCN1,[142]
1.0,0.0,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,[255]
1.0,0.0,Clc1ccccc1CN1CCc2sccc2C1,[241]
1.0,0.0,Cn1c(=O)c2c(ncn2C)n(C)c1=O,[1406]
1.0,0.0,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,[1391]
1.0,0.0,Cn1c(=O)c2nc[nH]c2n(C)c1=O,[1390]
0.0,1.0,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,[665]
1.0,0.0,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,"[1392, 1395]"
1.0,0.0,Cn1c(O)cc(-c2ccccc2)c1O,[1386]
1.0,0.0,Cn1ccnc1S,[1400]
0.0,1.0,Cn1cnc([N+](=O)[O-])c1C[N+](C)(C)C=CCC(O)=Nc1cc2c(Nc3ccc(Cl)c(Br)c3)ncnc2cn1,[1404]
1.0,0.0,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,[1405]
0.0,1.0,Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,[1407]
1.0,1.0,Cn1nnc2c(C(N)=O)ncn2c1=O,[1387]
1.0,0.0,Cn1nnnc1SC=C1CSC2C(N=C(O)C(O)c3ccccc3)C(=O)N2C1C(=O)O,[1385]
1.0,0.0,FC(F)(F)C(Cl)Br,[42]
1.0,0.0,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,[32]
1.0,0.0,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[33]
1.0,0.0,FC(F)(F)C(F)(F)C(F)(F)F,[41]
1.0,0.0,FC(F)=C(F)F,[45]
1.0,0.0,FC(F)OC(Cl)C(F)(F)F,[43]
1.0,0.0,FC(F)OC(F)(F)C(F)Cl,[48]
1.0,0.0,FC(F)OC(F)C(F)(F)F,[44]
1.0,0.0,FCOC(C(F)(F)F)C(F)(F)F,[73]
1.0,0.0,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,[174]
1.0,0.0,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,[240]
1.0,0.0,N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,[272]
1.0,0.0,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)C(N)C12CC3CC(CC(O)(C3)C1)C2,[86]
1.0,0.0,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,[118]
1.0,1.0,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,[177]
1.0,0.0,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(=N)O)cc5c4)CC3)c2c1,[224]
1.0,0.0,N=C(N)N,[31]
1.0,0.0,N=C(N)N=C(O)Cc1c(Cl)cccc1Cl,[139]
1.0,0.0,N=C(N)N=C(O)c1nc(Cl)c(N)nc1N,[78]
1.0,0.0,N=C(N)NCC1COC2(CCCCC2)O1,[306]
1.0,0.0,N=C(N)NCCCC(N)C(=O)O,[50]
1.0,0.0,N=C(N)NCCCC(N)C(O)=NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)N1C[C@H](O)CC1C(O)=NCC(O)=N[C@@H](Cc1cccs1)C(O)=N[C@@H](CO)C(=O)N1Cc2ccccc2CC1C(=O)N1C(C(O)=N[C@@H](CCCNC(=N)N)C(=O)O)C[C@@H]2CCCC[C@@H]21,[326]
1.0,0.0,N=C(N)NCCN1CCCCCCC1,[336]
1.0,0.0,N=C(N)NCc1cccc([131I])c1,[172]
1.0,0.0,N=C(N)Nc1nc(CSCCC(=N)NS(N)(=O)=O)cs1,[123]
1.0,0.0,N=C(N)O,[71]
1.0,0.0,N=C(N)c1ccc(C=Cc2ccc(C(=N)N)cc2O)cc1,[2]
1.0,0.0,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,[3]
1.0,0.0,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,[201]
1.0,0.0,N=C(O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,[253]
1.0,0.0,N=C(O)C1CCCN1C(=O)C(Cc1cnc[nH]1)NC(O)c1ccc(O)[nH]1,[100]
1.0,0.0,N=C(O)CCC(N)C(=O)O,[59]
1.0,0.0,N=C(O)CCC1N=C(O)C(Cc2ccccc2)N=C(O)C(Cc2ccc(O)cc2)N=C(O)C(N)CSSCC(C(=O)N2CCCC2C(O)=NC(CCCCN)C(O)=NCC(=N)O)N=C(O)C(CC(=N)O)N=C1O,[288]
1.0,0.0,N=C(O)CCC1N=C(O)C(Cc2ccccc2)N=C(O)C(Cc2ccc(O)cc2)N=C(O)C(N)CSSCC(C(=O)N2CCCC2C(O)=NC(CCCNC(=N)N)C(O)=NCC(=N)O)N=C(O)C(CC(=N)O)N=C1O,[287]
1.0,0.0,N=C(O)CC[C@@H]1N=C(O)[C@H](Cc2ccccc2)N=C(O)[C@H](Cc2ccc(O)cc2)N=C(O)CCSSC[C@@H](C(=O)N2CCC[C@H]2C(O)=NC(CCCNC(=N)N)C(O)=NCC(=N)O)N=C(O)[C@H](CC(=N)O)N=C1O,[283]
1.0,0.0,N=C(O)CS(=O)C(c1ccccc1)c1ccccc1,[257]
1.0,0.0,N=C(O)C[S@@](=O)C(c1ccccc1)c1ccccc1,[256]
1.0,0.0,N=C(O)Cc1cccc(C(=O)c2ccccc2)c1N,[266]
1.0,0.0,N=C(O)N/N=C/c1ccc([N+](=O)[O-])o1,[216]
1.0,0.0,N=C(O)N1c2ccccc2C=Cc2ccccc21,[329]
1.0,0.0,N=C(O)N1c2ccccc2CC(=O)c2ccccc21,[327]
1.0,0.0,N=C(O)N=C(O)Cc1ccccc1,[285]
1.0,0.0,N=C(O)N=CC1N=C(O)C(CN=C(O)C[C@@H](N)CCCN)N=C(O)[C@H](CO)N=C(O)[C@@H](N)CN=C(O)[C@H]([C@H]2CCNC(=N)N2)N=C1O,[135]
1.0,0.0,N=C(O)N=CC1N=C(O)[C@H](CO)N=C(O)[C@H](CO)N=C(O)C(N=C(O)C[C@@H](N)CCCN)CN=C(O)[C@H]([C@H]2C[C@H](O)NC(=N)N2)N=C1O,[85]
1.0,0.0,N=C(O)NO,[72]
1.0,0.0,N=C(O)OCC(COC(=N)O)c1ccccc1,[263]
1.0,0.0,N=C(O)OCC(O)COc1ccc(Cl)cc1,[204]
1.0,0.0,N=C(O)c1cccnc1,[207]
1.0,0.0,N=C(O)c1cn(Cc2c(F)cccc2F)nn1,[144]
1.0,0.0,N=C(O)c1cnccn1,[356]
1.0,0.0,N=C1NCC2c3ccccc3Cc3ccccc3N12,[328]
1.0,0.0,N=c1[nH]c(C(CCC(=O)O)C(=O)N=C2C(=O)N3C(C(=O)O)=CCSC23)cs1,[124]
1.0,0.0,N=c1[nH]c(N2CCCCC2)cc(N)[n+]1[O-],[99]
1.0,0.0,N=c1[nH]c(O)c(-c2ccccc2)o1,[274]
1.0,0.0,N=c1[nH]c(O)ncc1F,[102]
1.0,0.0,N=c1[nH]c2ccc(OC(F)(F)F)cc2s1,[228]
1.0,0.0,N=c1[nH]c2nc(=N)c(-c3ccccc3)nc-2c(N)[nH]1,[273]
1.0,0.0,N=c1c2c([nH]c3ccccc13)CCCC2,[313]
1.0,0.0,N=c1cc[nH]cc1,[136]
1.0,0.0,N=c1ccc(N=Nc2ccccc2)c(N)[nH]1,[245]
1.0,0.0,N=c1ccn(C[C@@H](CO)OC[PH](=O)(=O)O)c(O)n1,[349]
1.0,0.0,N=c1ccn([C@@H]2CS[C@H](CO)O2)c(O)n1,[344]
1.0,1.0,N=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(O)n1,"[346, 347]"
1.0,1.0,N=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(O)n1,[345]
1.0,0.0,N=c1ccn([C@H]2CC[C@@H](CO)O2)c(O)n1,[348]
0.0,0.0,N=c1nc(O)c2c(CCc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)c[nH]c2[nH]1,"[192, 193]"
0.0,1.0,N=c1nc(O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)N2C=O,"[121, 122, 181]"
1.0,0.0,N=c1nc(O)c2c([nH]1)NC[C@H](CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)N2C=O,[180]
1.0,0.0,N=c1nc(O)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,[182]
1.0,0.0,N=c1nc(O)c2ncn(CCC(CO)CO)c2[nH]1,[376]
1.0,0.0,N=c1nc(O)c2ncn(COC(CO)CO)c2[nH]1,[382]
1.0,0.0,N=c1nc(O)c2ncn(COCCO)c2[nH]1,[377]
1.0,0.0,N=c1nc(O)n([C@@H]2CS[C@H](CO)O2)cc1F,[108]
1.0,0.0,N=c1nc(S)c2nc[nH]c2[nH]1,"[97, 370]"
1.0,0.0,N=c1nc2c(ncn2[C@H]2C=C[C@@H](CO)C2)c(NC2CC2)[nH]1,[378]
0.0,1.0,N=c1nc2ncc(CNc3ccc(C(=O)NC(CCCN=C(O)c4ccccc4C(=O)O)C(=O)O)cc3)nc2c(N)[nH]1,[236]
1.0,0.0,N=c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(O)n1,[367]
1.0,0.0,N=c1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(O)n1,"[83, 368]"
1.0,0.0,N=c1nnc(-c2cccc(Cl)c2Cl)c(N)[nH]1,[140]
1.0,0.0,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,[369]
1.0,0.0,NC(C(O)=NC1C(=O)N2C(C(=O)O)=C(Cl)CCC12)c1ccccc1,[247]
1.0,0.0,NC(CCC(O)=NC(CSSC[C@H](N=C(O)CC[C@H](N)C(=O)O)C(O)=NCC(=O)O)C(O)=NCC(=O)O)C(=O)O,[60]
1.0,0.0,NC(CO)(CO)CO,[37]
1.0,0.0,NC(CS)C(=O)O,[21]
1.0,0.0,NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,"[116, 117]"
1.0,0.0,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,[165]
1.0,0.0,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,[188]
1.0,0.0,NC(Cc1ccc(O)c(O)c1)C(=O)O,[154]
1.0,0.0,NC(Cc1ccc(O)cc1)C(=O)O,[189]
1.0,0.0,NC12CC3CC(CC(C3)C1)C2,[133]
1.0,0.0,NC1CON=C1O,[94]
1.0,0.0,NCC(=O)CCC(=O)O,[57]
1.0,0.0,NCC(=O)O,[46]
1.0,0.0,NCC(CC(=O)O)c1ccc(Cl)cc1,[178]
1.0,0.0,NCC1(CC(=O)O)CCCCC1,[244]
1.0,0.0,NCC1CCC(C(=O)O)CC1,[84]
1.0,0.0,NCCC(=O)C(O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,[81]
1.0,0.0,NCCC(O)([PH](=O)(=O)O)[PH](=O)(=O)O,[52]
1.0,0.0,NCCCC(N)(C(=O)O)C(F)F,[54]
1.0,0.0,NCCCC(O)([PH](=O)(=O)O)[PH](=O)(=O)O,[55]
1.0,0.0,NCCCCC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,[290]
1.0,0.0,NCCCCCC(=O)O,[61]
1.0,0.0,NCCCNCCS[PH](=O)(=O)O,[53]
1.0,0.0,NCCNCCNCCN,[65]
1.0,0.0,NCCNCCNCCNCCN,[51]
1.0,0.0,NCCS,[68]
1.0,0.0,NCCc1cc[nH]n1,[137]
1.0,0.0,NCCc1ccc(O)c(O)c1,[155]
1.0,0.0,NCCc1cnc[nH]1,[101]
1.0,0.0,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,[88]
1.0,0.0,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,[90]
1.0,0.0,NC[C@H](O)c1ccc(O)c(O)c1,[149]
1.0,0.0,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O,[80]
1.0,0.0,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O,[89]
1.0,0.0,NCc1ccc(S(N)(=O)=O)cc1,[191]
1.0,0.0,NCc1ccccc1CC(O)=NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CSC12,[243]
1.0,0.0,NN=c1[nH]ncc2ccccc12,[333]
1.0,0.0,NNC(=O)c1ccncc1,[361]
1.0,0.0,NNCCc1ccccc1,[293]
1.0,0.0,NS(=O)(=O)Cc1noc2ccccc12,[316]
1.0,0.0,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,[213]
1.0,0.0,NS(=O)(=O)c1cc(C2(O)N=C(O)c3ccccc32)ccc1Cl,[320]
1.0,0.0,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,[120]
1.0,0.0,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,[289]
1.0,0.0,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,[299]
1.0,0.0,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,[129]
1.0,0.0,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,[130]
1.0,0.0,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,[131]
1.0,0.0,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,[107]
1.0,0.0,N[C@@H]1CC1c1ccccc1,[277]
1.0,0.0,N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,[128]
1.0,0.0,N[C@@H]1CCCC[C@H]1N,[234]
1.0,0.0,N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,[162]
1.0,0.0,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,[138]
1.0,0.0,Nc1cc(-c2ccncc2)cnc1O,[362]
1.0,0.0,Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,[115]
1.0,0.0,Nc1ccc(C(=O)NCC(=O)O)cc1,[183]
1.0,0.0,Nc1ccc(C(=O)O)c(O)c1,[164]
1.0,0.0,Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,[305]
1.0,0.0,Nc1ccc(O)c(C(=O)O)c1,[163]
1.0,0.0,Nc1ccc(S(=O)(=O)N=c2cc[nH]n2-c2ccccc2)cc1,[300]
1.0,0.0,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,[343]
1.0,0.0,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,[357]
1.0,0.0,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,[198]
1.0,0.0,Nc1ccc(S(N)(=O)=O)cc1,[199]
0.0,1.0,Nc1cccc2c1C(=O)N(C1CCC(O)=NC1=O)C2=O,[209]
0.0,1.0,Nc1cccc2c1CN(C1CCC(O)=NC1=O)C2=O,"[211, 218]"
0.0,1.0,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,"[372, 379]"
1.0,0.0,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,[381]
0.0,1.0,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,[373]
0.0,1.0,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO[PH](=O)(=O)O)[C@@H](O)[C@@H]1O,"[374, 380]"
0.0,1.0,Nc1ncnc2c1ncn2CCOC[P@@]1(=O)OCC[C@@H](c2cccc(Cl)c2)O1,[1471]
1.0,0.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,[366]
1.0,0.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,[365]
1.0,0.0,O=C(C(=O)C(O)C(O)C(O)O)C(O)O,[1]
1.0,0.0,O=C(C(=O)C(O)O)C(O)O,[34]
1.0,0.0,O=C(C(O)C(O)C(O)O)[C@H](O)CO,[29]
1.0,0.0,O=C(C(O)CO)C(O)CO,[27]
1.0,0.0,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,[332]
1.0,0.0,O=C(CCBr)N1CCN(C(=O)CCBr)CC1,[351]
1.0,0.0,O=C(CCCN1CC=C(n2c(O)nc3ccccc32)CC1)c1ccc(F)cc1,[309]
1.0,0.0,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,[179]
1.0,0.0,O=C(CCS)N1CCc2c([nH]c3ccccc23)C1,[324]
1.0,0.0,O=C(CO)N(CCO)c1c(I)c(C(O)=NCC(O)CO)c(I)c(C(O)=NCC(O)CO)c1I,[66]
1.0,0.0,O=C(N=c1c(Cl)c[nH]cc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,[152]
1.0,0.0,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,[200]
1.0,0.0,O=C(O)/C=C/C(=O)O,[49]
1.0,0.0,O=C(O)C(S)C(S)C(=O)O,[35]
1.0,0.0,O=C(O)C1(C(=O)O)CCC1,"[167, 217]"
1.0,0.0,O=C(O)C1=C(CCO)O[C@@H]2CC(=O)N12,[87]
1.0,0.0,O=C(O)C1C(=CSc2nnnn2CS(=O)(=O)O)CSC2C(N=C(O)C(O)c3ccccc3)C(=O)N12,[246]
1.0,0.0,O=C(O)CC(O)(CC(=O)O)C(=O)O,[47]
1.0,0.0,O=C(O)CCC(=O)O,[56]
